Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma
2049, 2024/3/28 23:39:17, 2387.96, 28.52,22.65,20.20,--,--,--,--,--,21.91,23.79, 20.20, 28.52, 8.32, 4.275547
2050, 2024/3/28 23:39:18, 2388.96, 28.58,22.59,20.17,--,--,--,--,--,21.90,23.78, 20.17, 28.58, 8.41, 4.329445
2051, 2024/3/28 23:39:19, 2389.96, 28.60,22.63,20.15,--,--,--,--,--,21.91,23.79, 20.15, 28.60, 8.45, 4.343461
2052, 2024/3/28 23:39:20, 2390.96, 28.61,22.63,20.12,--,--,--,--,--,21.91,23.79, 20.12, 28.61, 8.49, 4.361585
2053, 2024/3/28 23:39:21, 2391.96, 28.65,22.59,20.10,--,--,--,--,--,21.91,23.78, 20.10, 28.65, 8.55, 4.397463
2054, 2024/3/28 23:39:22, 2392.96, 28.69,22.60,20.15,--,--,--,--,--,21.91,23.81, 20.15, 28.69, 8.54, 4.397391
2055, 2024/3/28 23:39:23, 2393.97, 28.70,22.61,20.19,--,--,--,--,--,21.91,23.83, 20.19, 28.70, 8.51, 4.384910
2056, 2024/3/28 23:39:24, 2394.97, 28.66,22.64,20.17,--,--,--,--,--,21.90,23.82, 20.17, 28.66, 8.49, 4.366946
2057, 2024/3/28 23:39:25, 2395.97, 28.65,22.65,20.15,--,--,--,--,--,21.91,23.82, 20.15, 28.65, 8.50, 4.368445
2058, 2024/3/28 23:39:26, 2396.97, 28.65,22.60,20.08,--,--,--,--,--,21.90,23.78, 20.08, 28.65, 8.57, 4.404499
2059, 2024/3/28 23:39:27, 2397.97, 28.61,22.62,20.15,--,--,--,--,--,21.90,23.79, 20.15, 28.61, 8.46, 4.350336
2060, 2024/3/28 23:39:28, 2398.97, 28.65,22.59,20.14,--,--,--,--,--,21.90,23.79, 20.14, 28.65, 8.51, 4.380755
2061, 2024/3/28 23:39:29, 2399.97, 28.68,22.59,20.15,--,--,--,--,--,21.91,23.81, 20.15, 28.68, 8.53, 4.393227
2062, 2024/3/28 23:39:30, 2400.98, 28.73,22.59,20.11,--,--,--,--,--,21.91,23.81, 20.11, 28.73, 8.62, 4.437612
2063, 2024/3/28 23:39:31, 2401.98, 28.75,22.60,20.11,--,--,--,--,--,21.92,23.82, 20.11, 28.75, 8.64, 4.447323
2064, 2024/3/28 23:39:32, 2402.98, 28.82,22.57,20.10,--,--,--,--,--,21.90,23.83, 20.10, 28.82, 8.72, 4.494474
2065, 2024/3/28 23:39:33, 2403.98, 28.79,22.61,20.07,--,--,--,--,--,21.90,23.82, 20.07, 28.79, 8.72, 4.484834
2066, 2024/3/28 23:39:34, 2404.98, 28.81,22.59,20.11,--,--,--,--,--,21.91,23.84, 20.11, 28.81, 8.70, 4.481977
2067, 2024/3/28 23:39:35, 2405.98, 28.73,22.60,20.15,--,--,--,--,--,21.92,23.83, 20.15, 28.73, 8.58, 4.419575
2068, 2024/3/28 23:39:36, 2406.98, 28.71,22.60,20.12,--,--,--,--,--,21.91,23.81, 20.12, 28.71, 8.59, 4.420981
2069, 2024/3/28 23:39:37, 2407.99, 28.73,22.60,20.14,--,--,--,--,--,21.91,23.82, 20.14, 28.73, 8.59, 4.423736
2070, 2024/3/28 23:39:38, 2408.99, 28.75,22.59,20.19,--,--,--,--,--,21.90,23.84, 20.19, 28.75, 8.56, 4.415487
2071, 2024/3/28 23:39:39, 2409.99, 28.76,22.59,20.19,--,--,--,--,--,21.91,23.85, 20.19, 28.76, 8.57, 4.421045
2072, 2024/3/28 23:39:40, 2410.99, 28.76,22.63,20.16,--,--,--,--,--,21.91,23.85, 20.16, 28.76, 8.60, 4.427903
